classId1,rela,classId2
RE100,isa,RE000
RE104,isa,RE100
RE000,isa,VA000
RE100,isa,RE000
RE105,isa,RE100
RE000,isa,VA000
RE100,isa,RE000
RE108,isa,RE100
RE000,isa,VA000
RE100,isa,RE000
RE109,isa,RE100
RE000,isa,VA000
RE200,isa,RE000
RE000,isa,VA000
RE300,isa,RE000
RE000,isa,VA000
RE300,isa,RE000
RE301,isa,RE300
RE000,isa,VA000
RE300,isa,RE000
RE302,isa,RE300
RE000,isa,VA000
RE400,isa,RE000
RE000,isa,VA000
RE500,isa,RE000
RE000,isa,VA000
RE500,isa,RE000
RE501,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE502,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE503,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE504,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE505,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE506,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE507,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE508,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE509,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE510,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE511,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE512,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE513,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE514,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE515,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE516,isa,RE500
RE000,isa,VA000
RE500,isa,RE000
RE599,isa,RE500
RE000,isa,VA000
RE600,isa,RE000
RE000,isa,VA000
RE900,isa,RE000
RS000,isa,VA000
RS000,isa,VA000
RS100,isa,RS000
RS000,isa,VA000
RS200,isa,RS000
RS000,isa,VA000
RS200,isa,RS000
RS201,isa,RS200
RS000,isa,VA000
RS200,isa,RS000
RS202,isa,RS200
RS000,isa,VA000
RS300,isa,RS000
RS000,isa,VA000
RS900,isa,RS000
TN000,isa,VA000
TN000,isa,VA000
TN100,isa,TN000
TN000,isa,VA000
TN100,isa,TN000
TN101,isa,TN100
TN000,isa,VA000
TN100,isa,TN000
TN102,isa,TN100
TN000,isa,VA000
TN200,isa,TN000
TN000,isa,VA000
TN300,isa,TN000
TN000,isa,VA000
TN400,isa,TN000
TN000,isa,VA000
TN400,isa,TN000
TN410,isa,TN400
TN000,isa,VA000
TN400,isa,TN000
TN420,isa,TN400
TN000,isa,VA000
TN400,isa,TN000
TN430,isa,TN400
TN000,isa,VA000
TN400,isa,TN000
TN440,isa,TN400
TN000,isa,VA000
TN400,isa,TN000
TN450,isa,TN400
TN000,isa,VA000
TN400,isa,TN000
TN460,isa,TN400
TN000,isa,VA000
TN400,isa,TN000
TN470,isa,TN400
TN000,isa,VA000
TN400,isa,TN000
TN475,isa,TN400
TN000,isa,VA000
TN400,isa,TN000
TN476,isa,TN400
TN000,isa,VA000
TN400,isa,TN000
TN478,isa,TN400
TN000,isa,VA000
TN400,isa,TN000
TN490,isa,TN400
TN000,isa,VA000
TN400,isa,TN000
TN499,isa,TN400
TN000,isa,VA000
TN500,isa,TN000
TN000,isa,VA000
TN500,isa,TN000
TN501,isa,TN500
TN000,isa,VA000
TN500,isa,TN000
TN502,isa,TN500
TN000,isa,VA000
TN500,isa,TN000
TN503,isa,TN500
TN000,isa,VA000
TN500,isa,TN000
TN509,isa,TN500
TN000,isa,VA000
TN900,isa,TN000
VT000,isa,VA000
VT000,isa,VA000
VT050,isa,VT000
VT000,isa,VA000
VT100,isa,VT000
VT000,isa,VA000
VT100,isa,VT000
VT101,isa,VT100
VT000,isa,VA000
VT100,isa,VT000
VT102,isa,VT100
VT000,isa,VA000
VT100,isa,VT000
VT103,isa,VT100
VT000,isa,VA000
VT100,isa,VT000
VT104,isa,VT100
VT000,isa,VA000
VT100,isa,VT000
VT105,isa,VT100
VT000,isa,VA000
VT100,isa,VT000
VT106,isa,VT100
VT000,isa,VA000
