ancestor_concept_code,descendant_concept_code,level_of_separation
N0000009585,N0000009491,3
N0000009514,N0000009514,0
N0000009514,N0000009110,1
N0000009514,N0000009491,2
N0000009110,N0000009110,0
N0000009110,N0000009491,1
N0000009491,N0000009491,0
N0000009802,N0000009686,8
N0000009770,N0000009686,7
N0000009759,N0000009686,6
N0000009761,N0000009686,5
N0000009844,N0000009686,4
N0000009585,N0000009686,3
N0000009514,N0000009686,2
N0000009110,N0000009686,1
N0000009686,N0000009686,0
N0000009802,N0000009314,7
N0000009770,N0000009314,6
N0000009759,N0000009314,5
N0000009761,N0000009314,4
N0000009844,N0000009314,3
N0000009585,N0000009314,2
N0000009514,N0000009314,1
N0000009314,N0000009314,0
N0000009802,N0000009582,7
N0000009770,N0000009582,6
N0000009759,N0000009582,5
N0000009761,N0000009582,4
N0000009844,N0000009582,3
N0000009585,N0000009582,2
N0000009514,N0000009582,1
N0000009582,N0000009582,0
N0000009802,N0000009198,6
N0000009802,N0000009142,7
N0000009770,N0000009198,5
N0000009770,N0000009142,6
N0000009759,N0000009198,4
N0000009759,N0000009142,5
N0000009761,N0000009198,3
N0000009761,N0000009142,4
N0000009844,N0000009198,2
N0000009844,N0000009142,3
N0000009585,N0000009198,1
N0000009585,N0000009142,2
N0000009198,N0000009198,0
N0000009198,N0000009142,1
N0000009142,N0000009142,0
N0000009802,N0000009221,7
N0000009770,N0000009221,6
N0000009759,N0000009221,5
N0000009761,N0000009221,4
N0000009844,N0000009221,3
N0000009585,N0000009221,2
N0000009198,N0000009221,1
N0000009221,N0000009221,0
N0000009802,N0000009244,7
N0000009770,N0000009244,6
N0000009759,N0000009244,5
N0000009761,N0000009244,4
N0000009844,N0000009244,3
N0000009585,N0000009244,2
N0000009198,N0000009244,1
N0000009244,N0000009244,0
N0000009802,N0000009420,7
N0000009770,N0000009420,6
N0000009759,N0000009420,5
N0000009761,N0000009420,4
N0000009844,N0000009420,3
N0000009585,N0000009420,2
N0000009198,N0000009420,1
N0000009420,N0000009420,0
N0000009802,N0000009638,7
N0000009770,N0000009638,6
N0000009759,N0000009638,5
N0000009761,N0000009638,4
N0000009844,N0000009638,3
N0000009585,N0000009638,2
N0000009198,N0000009638,1
N0000009638,N0000009638,0
N0000009802,N0000009447,6
N0000009802,N0000009169,7
N0000009770,N0000009447,5
N0000009770,N0000009169,6
N0000009759,N0000009447,4
N0000009759,N0000009169,5
N0000009761,N0000009447,3
N0000009761,N0000009169,4
N0000009844,N0000009447,2
N0000009844,N0000009169,3
N0000009585,N0000009447,1
N0000009585,N0000009169,2
N0000009447,N0000009447,0
N0000009447,N0000009169,1
N0000009169,N0000009169,0
N0000009802,N0000009611,7
N0000009770,N0000009611,6
N0000009759,N0000009611,5
N0000009761,N0000009611,4
N0000009844,N0000009611,3
N0000009585,N0000009611,2
N0000009447,N0000009611,1
N0000009611,N0000009611,0
N0000009802,N0000009662,7
N0000009770,N0000009662,6
N0000009759,N0000009662,5
N0000009761,N0000009662,4
N0000009844,N0000009662,3
N0000009585,N0000009662,2
N0000009447,N0000009662,1
N0000009662,N0000009662,0
N0000009802,N0000009880,4
N0000009802,N0000008973,5
N0000009802,N0000008823,6
N0000009802,N0000008415,7
N0000009802,N0000008800,8
N0000009770,N0000009880,3
N0000009770,N0000008973,4
N0000009770,N0000008823,5
N0000009770,N0000008415,6
N0000009770,N0000008800,7
N0000009759,N0000009880,2
N0000009759,N0000008973,3
N0000009759,N0000008823,4
N0000009759,N0000008415,5
N0000009759,N0000008800,6
N0000009761,N0000009880,1
N0000009761,N0000008973,2
N0000009761,N0000008823,3
N0000009761,N0000008415,4
N0000009761,N0000008800,5
N0000009880,N0000009880,0
N0000009880,N0000008973,1
N0000009880,N0000008823,2
N0000009880,N0000008415,3
N0000009880,N0000008800,4
N0000008973,N0000008973,0
N0000008973,N0000008823,1
N0000008973,N0000008415,2
N0000008973,N0000008800,3
N0000008823,N0000008823,0
N0000008823,N0000008415,1
N0000008823,N0000008800,2
N0000008415,N0000008415,0
N0000008415,N0000008800,1
N0000008800,N0000008800,0
N0000009802,N0000008995,8
N0000009770,N0000008995,7
N0000009759,N0000008995,6
N0000009761,N0000008995,5
N0000009880,N0000008995,4
N0000008973,N0000008995,3
N0000008823,N0000008995,2
N0000008415,N0000008995,1
N0000008995,N0000008995,0
N0000009802,N0000008621,7
N0000009770,N0000008621,6
N0000009759,N0000008621,5
N0000009761,N0000008621,4
N0000009880,N0000008621,3
N0000008973,N0000008621,2
N0000008823,N0000008621,1
N0000008621,N0000008621,0
N0000009802,N0000008891,7
N0000009770,N0000008891,6
N0000009759,N0000008891,5
N0000009761,N0000008891,4
N0000009880,N0000008891,3
N0000008973,N0000008891,2
N0000008823,N0000008891,1
N0000008891,N0000008891,0
N0000009802,N0000008503,6
N0000009802,N0000008447,7
N0000009770,N0000008503,5
N0000009770,N0000008447,6
N0000009759,N0000008503,4
N0000009759,N0000008447,5
N0000009761,N0000008503,3
N0000009761,N0000008447,4
N0000009880,N0000008503,2
N0000009880,N0000008447,3
N0000008973,N0000008503,1
N0000008973,N0000008447,2
N0000008503,N0000008503,0
N0000008503,N0000008447,1
N0000008447,N0000008447,0
N0000009802,N0000008526,7
N0000009770,N0000008526,6
N0000009759,N0000008526,5
N0000009761,N0000008526,4
N0000009880,N0000008526,3
N0000008973,N0000008526,2
N0000008503,N0000008526,1
N0000008526,N0000008526,0
N0000009802,N0000008549,7
N0000009770,N0000008549,6
N0000009759,N0000008549,5
N0000009761,N0000008549,4
N0000009880,N0000008549,3
N0000008973,N0000008549,2
N0000008503,N0000008549,1
N0000008549,N0000008549,0
N0000009802,N0000008729,7
N0000009770,N0000008729,6
N0000009759,N0000008729,5
N0000009761,N0000008729,4
N0000009880,N0000008729,3
N0000008973,N0000008729,2
N0000008503,N0000008729,1
N0000008729,N0000008729,0
N0000009802,N0000008947,7
N0000009770,N0000008947,6
N0000009759,N0000008947,5
N0000009761,N0000008947,4
N0000009880,N0000008947,3
N0000008973,N0000008947,2
N0000008503,N0000008947,1
N0000008947,N0000008947,0
N0000009802,N0000008756,6
N0000009802,N0000008474,7
N0000009770,N0000008756,5
N0000009770,N0000008474,6
N0000009759,N0000008756,4
N0000009759,N0000008474,5
N0000009761,N0000008756,3
N0000009761,N0000008474,4
N0000009880,N0000008756,2
N0000009880,N0000008474,3
N0000008973,N0000008756,1
N0000008973,N0000008474,2
N0000008756,N0000008756,0
N0000008756,N0000008474,1
N0000008474,N0000008474,0
N0000009802,N0000008920,7
N0000009770,N0000008920,6
N0000009759,N0000008920,5
N0000009761,N0000008920,4
N0000009880,N0000008920,3
N0000008973,N0000008920,2
N0000008756,N0000008920,1
N0000008920,N0000008920,0
N0000009802,N0000008971,7
N0000009770,N0000008971,6
N0000009759,N0000008971,5
N0000009761,N0000008971,4
N0000009880,N0000008971,3
N0000008973,N0000008971,2
N0000008756,N0000008971,1
N0000008971,N0000008971,0
N0000009802,N0000009665,5
N0000009802,N0000009515,6
N0000009802,N0000009111,7
N0000009802,N0000009492,8
N0000009770,N0000009665,4
N0000009770,N0000009515,5
N0000009770,N0000009111,6
N0000009770,N0000009492,7
N0000009759,N0000009665,3
N0000009759,N0000009515,4
N0000009759,N0000009111,5
N0000009759,N0000009492,6
N0000009761,N0000009665,2
N0000009761,N0000009515,3
N0000009761,N0000009111,4
N0000009761,N0000009492,5
N0000009880,N0000009665,1
N0000009880,N0000009515,2
N0000009880,N0000009111,3
N0000009880,N0000009492,4
N0000009665,N0000009665,0
N0000009665,N0000009515,1
N0000009665,N0000009111,2
N0000009665,N0000009492,3
N0000009515,N0000009515,0
N0000009515,N0000009111,1
N0000009515,N0000009492,2
N0000009111,N0000009111,0
N0000009111,N0000009492,1
N0000009492,N0000009492,0
N0000009802,N0000009687,8
N0000009770,N0000009687,7
N0000009759,N0000009687,6
N0000009761,N0000009687,5
N0000009880,N0000009687,4
N0000009665,N0000009687,3
N0000009515,N0000009687,2
N0000009111,N0000009687,1
N0000009687,N0000009687,0
N0000009802,N0000009315,7
N0000009770,N0000009315,6
N0000009759,N0000009315,5
N0000009761,N0000009315,4
N0000009880,N0000009315,3
N0000009665,N0000009315,2
N0000009515,N0000009315,1
N0000009315,N0000009315,0
N0000009802,N0000009583,7
N0000009770,N0000009583,6
N0000009759,N0000009583,5
N0000009761,N0000009583,4
N0000009880,N0000009583,3
N0000009665,N0000009583,2
N0000009515,N0000009583,1
N0000009583,N0000009583,0
N0000009802,N0000009199,6
N0000009802,N0000009143,7
N0000009770,N0000009199,5
N0000009770,N0000009143,6
N0000009759,N0000009199,4
N0000009759,N0000009143,5
N0000009761,N0000009199,3
N0000009761,N0000009143,4
N0000009880,N0000009199,2
N0000009880,N0000009143,3
N0000009665,N0000009199,1
N0000009665,N0000009143,2
N0000009199,N0000009199,0
N0000009199,N0000009143,1
N0000009143,N0000009143,0
N0000009802,N0000009222,7
N0000009770,N0000009222,6
N0000009759,N0000009222,5
N0000009761,N0000009222,4
N0000009880,N0000009222,3
N0000009665,N0000009222,2
N0000009199,N0000009222,1
N0000009222,N0000009222,0
N0000009802,N0000009245,7
N0000009770,N0000009245,6
N0000009759,N0000009245,5
N0000009761,N0000009245,4
N0000009880,N0000009245,3
N0000009665,N0000009245,2
N0000009199,N0000009245,1
N0000009245,N0000009245,0
N0000009802,N0000009421,7
N0000009770,N0000009421,6
N0000009759,N0000009421,5
N0000009761,N0000009421,4
N0000009880,N0000009421,3
N0000009665,N0000009421,2
N0000009199,N0000009421,1
N0000009421,N0000009421,0
N0000009802,N0000009639,7
N0000009770,N0000009639,6
N0000009759,N0000009639,5
N0000009761,N0000009639,4
N0000009880,N0000009639,3
N0000009665,N0000009639,2
N0000009199,N0000009639,1
N0000009639,N0000009639,0
N0000009802,N0000009448,6
N0000009802,N0000009170,7
N0000009770,N0000009448,5
N0000009770,N0000009170,6
N0000009759,N0000009448,4
N0000009759,N0000009170,5
N0000009761,N0000009448,3
N0000009761,N0000009170,4
N0000009880,N0000009448,2
N0000009880,N0000009170,3
N0000009665,N0000009448,1
N0000009665,N0000009170,2
N0000009448,N0000009448,0
N0000009448,N0000009170,1
N0000009170,N0000009170,0
N0000009802,N0000009612,7
N0000009770,N0000009612,6
N0000009759,N0000009612,5
N0000009761,N0000009612,4
N0000009880,N0000009612,3
N0000009665,N0000009612,2
N0000009448,N0000009612,1
N0000009612,N0000009612,0
N0000009802,N0000009663,7
N0000009770,N0000009663,6
N0000009759,N0000009663,5
N0000009761,N0000009663,4
N0000009880,N0000009663,3
N0000009665,N0000009663,2
N0000009448,N0000009663,1
N0000009663,N0000009663,0
N0000009802,N0000009907,4
N0000009802,N0000009015,5
N0000009802,N0000008824,6
N0000009802,N0000008416,7
N0000009802,N0000008801,8
N0000009770,N0000009907,3
N0000009770,N0000009015,4
N0000009770,N0000008824,5
N0000009770,N0000008416,6
N0000009770,N0000008801,7
N0000009759,N0000009907,2
N0000009759,N0000009015,3
N0000009759,N0000008824,4
N0000009759,N0000008416,5
N0000009759,N0000008801,6
N0000009761,N0000009907,1
N0000009761,N0000009015,2
N0000009761,N0000008824,3
N0000009761,N0000008416,4
N0000009761,N0000008801,5
N0000009907,N0000009907,0
N0000009907,N0000009015,1
N0000009907,N0000008824,2
N0000009907,N0000008416,3
N0000009907,N0000008801,4
N0000009015,N0000009015,0
N0000009015,N0000008824,1
N0000009015,N0000008416,2
N0000009015,N0000008801,3
N0000008824,N0000008824,0
N0000008824,N0000008416,1
N0000008824,N0000008801,2
N0000008416,N0000008416,0
N0000008416,N0000008801,1
N0000008801,N0000008801,0
N0000009802,N0000008996,8
N0000009770,N0000008996,7
N0000009759,N0000008996,6
N0000009761,N0000008996,5
N0000009907,N0000008996,4
N0000009015,N0000008996,3
N0000008824,N0000008996,2
N0000008416,N0000008996,1
N0000008996,N0000008996,0
N0000009802,N0000008622,7
N0000009770,N0000008622,6
N0000009759,N0000008622,5
N0000009761,N0000008622,4
N0000009907,N0000008622,3
N0000009015,N0000008622,2
N0000008824,N0000008622,1
N0000008622,N0000008622,0
N0000009802,N0000008892,7
N0000009770,N0000008892,6
N0000009759,N0000008892,5
N0000009761,N0000008892,4
N0000009907,N0000008892,3
N0000009015,N0000008892,2
N0000008824,N0000008892,1
N0000008892,N0000008892,0
N0000009802,N0000008504,6
N0000009802,N0000008448,7
N0000009770,N0000008504,5
N0000009770,N0000008448,6
N0000009759,N0000008504,4
N0000009759,N0000008448,5
N0000009761,N0000008504,3
N0000009761,N0000008448,4
N0000009907,N0000008504,2
N0000009907,N0000008448,3
N0000009015,N0000008504,1
N0000009015,N0000008448,2
N0000008504,N0000008504,0
N0000008504,N0000008448,1
N0000008448,N0000008448,0
N0000009802,N0000008527,7
N0000009770,N0000008527,6
N0000009759,N0000008527,5
N0000009761,N0000008527,4
N0000009907,N0000008527,3
N0000009015,N0000008527,2
N0000008504,N0000008527,1
N0000008527,N0000008527,0
N0000009802,N0000008550,7
N0000009770,N0000008550,6
N0000009759,N0000008550,5
N0000009761,N0000008550,4
N0000009907,N0000008550,3
N0000009015,N0000008550,2
N0000008504,N0000008550,1
N0000008550,N0000008550,0
N0000009802,N0000008730,7
N0000009770,N0000008730,6
N0000009759,N0000008730,5
N0000009761,N0000008730,4
N0000009907,N0000008730,3
N0000009015,N0000008730,2
N0000008504,N0000008730,1
N0000008730,N0000008730,0
N0000009802,N0000008948,7
N0000009770,N0000008948,6
N0000009759,N0000008948,5
N0000009761,N0000008948,4
N0000009907,N0000008948,3
N0000009015,N0000008948,2
N0000008504,N0000008948,1
N0000008948,N0000008948,0
N0000009802,N0000008757,6
N0000009802,N0000008475,7
N0000009770,N0000008757,5
N0000009770,N0000008475,6
N0000009759,N0000008757,4
N0000009759,N0000008475,5
N0000009761,N0000008757,3
N0000009761,N0000008475,4
N0000009907,N0000008757,2
N0000009907,N0000008475,3
N0000009015,N0000008757,1
N0000009015,N0000008475,2
N0000008757,N0000008757,0
N0000008757,N0000008475,1
N0000008475,N0000008475,0
N0000009802,N0000008921,7
N0000009770,N0000008921,6
N0000009759,N0000008921,5
N0000009761,N0000008921,4
N0000009907,N0000008921,3
N0000009015,N0000008921,2
N0000008757,N0000008921,1
N0000008921,N0000008921,0
N0000009802,N0000008972,7
N0000009770,N0000008972,6
N0000009759,N0000008972,5
N0000009761,N0000008972,4
N0000009907,N0000008972,3
N0000009015,N0000008972,2
N0000008757,N0000008972,1
N0000008972,N0000008972,0
N0000009802,N0000009706,5
N0000009802,N0000009516,6
N0000009802,N0000009112,7
N0000009802,N0000009493,8
N0000009770,N0000009706,4
N0000009770,N0000009516,5
N0000009770,N0000009112,6
N0000009770,N0000009493,7
N0000009759,N0000009706,3
N0000009759,N0000009516,4
N0000009759,N0000009112,5
N0000009759,N0000009493,6
N0000009761,N0000009706,2
N0000009761,N0000009516,3
N0000009761,N0000009112,4
N0000009761,N0000009493,5
N0000009907,N0000009706,1
N0000009907,N0000009516,2
N0000009907,N0000009112,3
N0000009907,N0000009493,4
N0000009706,N0000009706,0
N0000009706,N0000009516,1
N0000009706,N0000009112,2
N0000009706,N0000009493,3
N0000009516,N0000009516,0
N0000009516,N0000009112,1
N0000009516,N0000009493,2
N0000009112,N0000009112,0
N0000009112,N0000009493,1
N0000009493,N0000009493,0
N0000009802,N0000009688,8
N0000009770,N0000009688,7
N0000009759,N0000009688,6
N0000009761,N0000009688,5
N0000009907,N0000009688,4
N0000009706,N0000009688,3
N0000009516,N0000009688,2
N0000009112,N0000009688,1
N0000009688,N0000009688,0
N0000009802,N0000009316,7
N0000009770,N0000009316,6
N0000009759,N0000009316,5
N0000009761,N0000009316,4
N0000009907,N0000009316,3
N0000009706,N0000009316,2
N0000009516,N0000009316,1
N0000009316,N0000009316,0
N0000009802,N0000009584,7
N0000009770,N0000009584,6
N0000009759,N0000009584,5
N0000009761,N0000009584,4
N0000009907,N0000009584,3
N0000009706,N0000009584,2
N0000009516,N0000009584,1
N0000009584,N0000009584,0
N0000009802,N0000009200,6
N0000009802,N0000009144,7
N0000009770,N0000009200,5
N0000009770,N0000009144,6
N0000009759,N0000009200,4
N0000009759,N0000009144,5
N0000009761,N0000009200,3
N0000009761,N0000009144,4
N0000009907,N0000009200,2
N0000009907,N0000009144,3
N0000009706,N0000009200,1
N0000009706,N0000009144,2
N0000009200,N0000009200,0
N0000009200,N0000009144,1
N0000009144,N0000009144,0
N0000009802,N0000009223,7
N0000009770,N0000009223,6
N0000009759,N0000009223,5
N0000009761,N0000009223,4
N0000009907,N0000009223,3
N0000009706,N0000009223,2
N0000009200,N0000009223,1
N0000009223,N0000009223,0
N0000009802,N0000009246,7
N0000009770,N0000009246,6
N0000009759,N0000009246,5
N0000009761,N0000009246,4
N0000009907,N0000009246,3
N0000009706,N0000009246,2
N0000009200,N0000009246,1
N0000009246,N0000009246,0
N0000009802,N0000009422,7
N0000009770,N0000009422,6
N0000009759,N0000009422,5
N0000009761,N0000009422,4
N0000009907,N0000009422,3
N0000009706,N0000009422,2
N0000009200,N0000009422,1
N0000009422,N0000009422,0
N0000009802,N0000009640,7
N0000009770,N0000009640,6
N0000009759,N0000009640,5
N0000009761,N0000009640,4
N0000009907,N0000009640,3
N0000009706,N0000009640,2
N0000009200,N0000009640,1
N0000009640,N0000009640,0
N0000009802,N0000009449,6
N0000009802,N0000009171,7
N0000009770,N0000009449,5
N0000009770,N0000009171,6
N0000009759,N0000009449,4
N0000009759,N0000009171,5
N0000009761,N0000009449,3
N0000009761,N0000009171,4
N0000009907,N0000009449,2
N0000009907,N0000009171,3
N0000009706,N0000009449,1
N0000009706,N0000009171,2
N0000009449,N0000009449,0
N0000009449,N0000009171,1
N0000009171,N0000009171,0
N0000009802,N0000009613,7
N0000009770,N0000009613,6
N0000009759,N0000009613,5
N0000009761,N0000009613,4
N0000009907,N0000009613,3
N0000009706,N0000009613,2
N0000009449,N0000009613,1
N0000009613,N0000009613,0
N0000009802,N0000009664,7
N0000009770,N0000009664,6
N0000009759,N0000009664,5
N0000009761,N0000009664,4
N0000009907,N0000009664,3
N0000009706,N0000009664,2
N0000009449,N0000009664,1
N0000009664,N0000009664,0
N0000009802,N0000175725,3
N0000009802,N0000175642,4
N0000009802,N0000010268,5
N0000009802,N0000009838,6
N0000009802,N0000008320,7
N0000009802,N0000008321,8
N0000009770,N0000175725,2
N0000009770,N0000175642,3
N0000009770,N0000010268,4
N0000009770,N0000009838,5
N0000009770,N0000008320,6
N0000009770,N0000008321,7
N0000009759,N0000175725,1
N0000009759,N0000175642,2
N0000009759,N0000010268,3
N0000009759,N0000009838,4
N0000009759,N0000008320,5
N0000009759,N0000008321,6
N0000175725,N0000175725,0
N0000175725,N0000175642,1
N0000175725,N0000010268,2
N0000175725,N0000009838,3
N0000175725,N0000008320,4
N0000175725,N0000008321,5
N0000175642,N0000175642,0
N0000175642,N0000010268,1
N0000175642,N0000009838,2
N0000175642,N0000008320,3
N0000175642,N0000008321,4
N0000010268,N0000010268,0
N0000010268,N0000009838,1
N0000010268,N0000008320,2
N0000010268,N0000008321,3
N0000009838,N0000009838,0
N0000009838,N0000008320,1
N0000009838,N0000008321,2
N0000008320,N0000008320,0
N0000008320,N0000008321,1
N0000008321,N0000008321,0
N0000009802,N0000008322,8
N0000009770,N0000008322,7
N0000009759,N0000008322,6
N0000175725,N0000008322,5
N0000175642,N0000008322,4
N0000010268,N0000008322,3
N0000009838,N0000008322,2
N0000008320,N0000008322,1
N0000008322,N0000008322,0
N0000009802,N0000008355,6
N0000009802,N0000008552,7
N0000009770,N0000008355,5
N0000009770,N0000008552,6
N0000009759,N0000008355,4
N0000009759,N0000008552,5
N0000175725,N0000008355,3
N0000175725,N0000008552,4
N0000175642,N0000008355,2
N0000175642,N0000008552,3
N0000010268,N0000008355,1
N0000010268,N0000008552,2
N0000008355,N0000008355,0
N0000008355,N0000008552,1
N0000008552,N0000008552,0
N0000009802,N0000009248,7
N0000009770,N0000009248,6
N0000009759,N0000009248,5
N0000175725,N0000009248,4
N0000175642,N0000009248,3
N0000010268,N0000009248,2
N0000008355,N0000009248,1
N0000009248,N0000009248,0
N0000009802,N0000009049,6
N0000009802,N0000008636,7
N0000009802,N0000008389,8
N0000009770,N0000009049,5
N0000009770,N0000008636,6
N0000009770,N0000008389,7
N0000009759,N0000009049,4
N0000009759,N0000008636,5
N0000009759,N0000008389,6
N0000175725,N0000009049,3
