ancestor_concept_code,descendant_concept_code,min_levels_of_separation,max_levels_of_separation
N0000193851,N0000193851,0,0
N0000193851,N0000193853,1,1
N0000193853,N0000193853,0,0
N0000193855,N0000193855,0,0
N0000193859,N0000193859,0,0
N0000193860,N0000193860,0,0
N0000193861,N0000193860,1,1
N0000193861,N0000193861,0,0
N0000193865,N0000193865,0,0
N0000193867,N0000193867,0,0
N0000193868,N0000193868,0,0
N0000193868,N0000193869,1,1
N0000193869,N0000193869,0,0
N0000193870,N0000193870,0,0
N0000193914,N0000193914,0,0
N0000193916,N0000193916,0,0
N0000193918,N0000193918,0,0
N0000193921,N0000193921,0,0
N0000193922,N0000193922,0,0
N0000193923,N0000193923,0,0
N0000193923,N0000193924,1,1
N0000193924,N0000193924,0,0
N0000193925,N0000193916,1,1
N0000193925,N0000193925,0,0
N0000193927,N0000193927,0,0
N0000193928,N0000193916,2,2
N0000193928,N0000193925,1,1
N0000193928,N0000193928,0,0
N0000193929,N0000193929,0,0
N0000193931,N0000193931,0,0
N0000193932,N0000193932,0,0
N0000193933,N0000175411,1,1
N0000193933,N0000175624,2,2
N0000193933,N0000193921,1,1
N0000193933,N0000193922,1,1
N0000193933,N0000193933,0,0
N0000193933,N0000193943,2,2
N0000193933,N0000193944,2,2
N0000193933,N0000193945,1,1
N0000193934,N0000193934,0,0
N0000193936,N0000193936,0,0
N0000193937,N0000193937,0,0
N0000193939,N0000193939,0,0
N0000193941,N0000193941,0,0
N0000193942,N0000193941,1,1
N0000193942,N0000193942,0,0
N0000193943,N0000193943,0,0
N0000193944,N0000193944,0,0
N0000193945,N0000193943,1,1
N0000193945,N0000193944,1,1
N0000193945,N0000193945,0,0
N0000193947,N0000193947,0,0
N0000193950,N0000193950,0,0
N0000193953,N0000193953,0,0
N0000193954,N0000193954,0,0
N0000193955,N0000193955,0,0
N0000193958,N0000193958,0,0
N0000193959,N0000193959,0,0
N0000193959,N0000193968,1,1
N0000193960,N0000193960,0,0
N0000193961,N0000193960,1,1
N0000193961,N0000193961,0,0
N0000193964,N0000193958,1,1
N0000193964,N0000193964,0,0
N0000193964,N0000193965,1,1
N0000193965,N0000193965,0,0
N0000193968,N0000193968,0,0
N0000193972,N0000193972,0,0
N0000193974,N0000193974,0,0
N0000193975,N0000193974,1,1
N0000193975,N0000193975,0,0
N0000193977,N0000193977,0,0
N0000193981,N0000193981,0,0
